2012440352-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,1E-MIDDELLANDSTRAAT,MA,13/08/2012,16.00,MA,13/08/2012,16.45,2012,8,MA,12.00-17.59,HEREN,FIETS,BATAVUS,BLOCKBUSTER-N7,GRIJS
2011120152-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,AELBRECHTSKADE,WO,13/04/2011,08.30,WO,13/04/2011,18.00,2011,4,WO,12.00-17.59,HEREN,FIETS,BATAVUS,.,ZWART
2012239592-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,BEUKELSDIJK,ZO,05/02/2012,18.00,ZO,05/02/2012,20.00,2012,2,ZO,18.00-23.59,0,FIETS,TOEVOEGEN,TWEELINGFIETS,ROOD
2013098777-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,HOOIDRIFT,DO,28/03/2013,20.20,DO,28/03/2013,23.15,2013,3,DO,18.00-23.59,OPOE,FIETS,DELTA,OMAFIETS,ZWART
2011223561-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,MATHENESSERLAAN,ZA,23/07/2011,10.00,ZO,24/07/2011,13.00,2011,7,ZA,18.00-23.59,DAMES,FIETS,GIANT,TRIPLE-X-CS-1-L,ONBEKEND
2011020805-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,C.P.TIELESTRAAT,MA,17/01/2011,19.00,DI,18/01/2011,12.00,2011,1,DI,00.00-05.59,DAMES,FIETS,LIMIT,TOUR-TK3-D54-9,ZILVERKLEURIG
2011067485-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,ESSENBURGSINGEL,ZO,27/02/2011,23.00,MA,28/02/2011,10.30,2011,2,MA,00.00-05.59,DAMES,FIETS,HEMA,OMAFIETS,ZWART
2011020259-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,1E-VIRULYSTRAAT,MA,17/01/2011,17.00,DI,18/01/2011,12.30,2011,1,DI,00.00-05.59,DAMES,FIETS,RALEIGH,PRIORITY-7V-D53,BLAUW
2012201643-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,DUIVENVOORDESTRAAT,MA,26/12/2011,18.00,VR,30/12/2011,16.00,2011,12,WO,12.00-17.59,HEREN,FIETS,ONBEKEND,.,WIT
2012370835-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,1E-MIDDELLANDSTRAAT,DO,07/06/2012,19.00,DO,07/06/2012,19.30,2012,6,DO,18.00-23.59,HEREN,FIETS,UNION,0,GRIJS
2013154953-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,HUGO-MOLENAARSTRAAT,ZA,18/05/2013,20.00,MA,20/05/2013,16.15,2013,5,ZO,18.00-23.59,DAMES,FIETS,ONBEKEND,.,BRUIN
2011275461-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,S-GRAVENDIJKWAL,VR,09/09/2011,09.00,VR,09/09/2011,15.00,2011,9,VR,12.00-17.59,DAMES,FIETS,SPARTA,DAMESFIETS,GROEN
2011120615-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,HEEMRAADSSINGEL,DI,19/04/2011,13.00,DI,19/04/2011,17.15,2011,4,DI,12.00-17.59,DAMES,FIETS,GAZELLE,ORANGE,BLAUW
2012242305-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,C.P.TIELESTRAAT,DI,07/02/2012,18.00,DI,07/02/2012,22.00,2012,2,DI,18.00-23.59,DAMES,FIETS,BATAVUS,P.BIKE-SPIRIT-N,BLAUW
2011217776-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,BEATRIJSSTRAAT,MA,18/07/2011,08.15,MA,18/07/2011,19.00,2011,7,MA,12.00-17.59,HEREN,FIETS,SPARTA,PICK-UP-H62-RN,ZWART
2012406440-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,ROCHUSSENSTRAAT,ZO,08/07/2012,19.00,MA,09/07/2012,13.00,2012,7,MA,00.00-05.59,HEREN,FIETS,UNION,UNICA,MEERKLEURIG
2011145210-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,JOOST-VAN-GEELSTRAAT,DI,10/05/2011,20.30,WO,11/05/2011,09.15,2011,5,WO,00.00-05.59,ATB,FIETS,DECATHLON,TRIBAN-TRIAL-3,BEIGE
2011289006-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,VAN-WEELSTRAAT,ZO,25/09/2011,22.15,MA,26/09/2011,05.30,2011,9,MA,00.00-05.59,DAMES,FIETS,GAZELLE,GAZELLE-ALLURE,GRIJS
2012558834-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,VAN-CITTERSSTRAAT,ZO,02/12/2012,15.30,ZO,02/12/2012,17.00,2012,12,ZO,12.00-17.59,OPOE,FIETS,LIMIT,"NO-FUSS-28""ZW-N",ZWART
2011301676-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,CLAES-DE-VRIESELAAN,DO,06/10/2011,15.00,VR,07/10/2011,01.30,2011,10,DO,18.00-23.59,VOUW,FIETS,GAZELLE,TRANZA,ZWART
2012418201-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,C.P.TIELESTRAAT,VR,20/07/2012,22.00,ZA,21/07/2012,08.45,2012,7,ZA,00.00-05.59,DAMES,FIETS,LIMIT,"NO-FUSS-28""",ZWART
2013167967-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,VAN-CITTERSSTRAAT,ZO,02/06/2013,22.10,MA,03/06/2013,00.30,2013,6,ZO,18.00-23.59,DAMES,FIETS,SPARTA,MARATHON-3,BLAUW
2012413772-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,MATHENESSERLAAN,WO,18/07/2012,14.30,WO,18/07/2012,14.45,2012,7,WO,12.00-17.59,DAMES,FIETS,GAZELLE,ORANGE-PLUS-VV,ROOD
2012482496-10,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,19-DIJKZIGT,ROCHUSSENSTRAAT,ZO,23/09/2012,10.30,ZO,23/09/2012,19.19,2012,9,ZO,12.00-17.59,DAMES,FIETS,GAZELLE,ECLIPSE,GRIJS
2012370607-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,MATHENESSERLAAN,WO,06/06/2012,16.55,WO,06/06/2012,18.05,2012,6,WO,12.00-17.59,DAMES,FIETS,GAZELLE,PARIS-PLUS,ZWART
2012370451-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,HEEMRAADSSINGEL,WO,06/06/2012,09.50,WO,06/06/2012,09.52,2012,6,WO,06.00-11.59,BAK,FIETS,CORTINA,FIETS-MET-VOORD,ZWART
2011303252-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,1E-MIDDELLANDSTRAAT,DI,11/10/2011,17.30,DI,11/10/2011,17.30,2011,10,DI,12.00-17.59,DAMES,FIETS,GAZELLE,PARIS-PLUS,BLAUW
2011028857-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,NIEUWE-BINNENWEG,ZA,22/01/2011,21.30,ZA,22/01/2011,22.00,2011,1,ZA,18.00-23.59,HEREN,FIETS,MONTEGO,TRADITION,GRIJS
2011178928-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,BEUKELSDIJK,ZO,12/06/2011,18.00,MA,13/06/2011,09.00,2011,6,MA,00.00-05.59,DAMES,FIETS,BATAVUS,PADOVA,GRIJS
2012230639-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,CLAES-DE-VRIESELAAN,DO,26/01/2012,23.30,VR,27/01/2012,08.00,2012,1,VR,00.00-05.59,DAMES,FIETS,BATAVUS,.,GRIJS
2012559120-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,NIEUWE-BINNENWEG,VR,30/11/2012,18.15,VR,30/11/2012,19.15,2012,11,VR,18.00-23.59,DAMES,FIETS,POINTER,ARENA,MEERKLEURIG
2012301119-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,HEEMRAADSSINGEL,DO,29/03/2012,09.00,DO,29/03/2012,17.30,2012,3,DO,12.00-17.59,.,,.,,
2011275906-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,TIDEMANSTRAAT,VR,09/09/2011,13.00,VR,09/09/2011,18.00,2011,9,VR,12.00-17.59,HEREN,FIETS,GAZELLE,ALIVIO,WIT
2011334465-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,SCHONEBERGERWEG,ZO,06/11/2011,20.00,ZO,06/11/2011,20.00,2011,11,ZO,18.00-23.59,DAMES,FIETS,GAZELLE,ORANGE,BLAUW
2012456016-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,ROCHUSSENSTRAAT,ZA,25/08/2012,11.45,ZA,25/08/2012,11.55,2012,8,ZA,06.00-11.59,DAMES,FIETS,UNION,CITY,BLAUW
2012246555-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,VIERAMBACHTSSTRAAT,WO,08/02/2012,16.00,DO,09/02/2012,08.00,2012,2,DO,00.00-05.59,VOUW,FIETS,BATAVUS,BATAVOUW,GROEN
2012565696-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,1E-MIDDELLANDSTRAAT,ZO,09/12/2012,19.30,ZO,09/12/2012,23.00,2012,12,ZO,18.00-23.59,DAMES,FIETS,BATAVUS,.,GROEN
2011188292-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,SCHIETBAANLAAN,DI,21/06/2011,21.00,WO,22/06/2011,11.30,2011,6,WO,00.00-05.59,DAMES,FIETS,ONBEKEND,.,GROEN
2012419304-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,19-DIJKZIGT,ROCHUSSENSTRAAT,DI,17/07/2012,12.00,WO,18/07/2012,13.00,2012,7,WO,00.00-05.59,DAMES,FIETS,BATAVUS,.,GROEN
2012541431-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,19-DIJKZIGT,ROCHUSSENSTRAAT,WO,14/11/2012,13.00,WO,14/11/2012,16.30,2012,11,WO,12.00-17.59,DAMES,FIETS,BATAVUS,.,BLAUW
2012565193-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,VAN-HEUSDESTRAAT,ZA,08/12/2012,17.00,ZA,08/12/2012,22.00,2012,12,ZA,18.00-23.59,OPOE,FIETS,CUMBERLAND,"CLASSIC-28""-N12",ZWART
2012247037-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,VAN-WEELSTRAAT,MA,13/02/2012,16.30,MA,13/02/2012,16.45,2012,2,MA,12.00-17.59,HEREN,FIETS,BSP,0,ZWART
2011357111-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,ESSENBURGSINGEL,ZO,20/11/2011,23.50,MA,21/11/2011,08.45,2011,11,MA,00.00-05.59,OPOE,FIETS,BSP,HALLELUJAH,ZWART
2012470903-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,ZWAERDECROONSTRAAT,MA,10/09/2012,15.45,MA,10/09/2012,16.15,2012,9,MA,12.00-17.59,DAMES,FIETS,GAZELLE,0,MEERKLEURIG
2012247290-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,DE-JAGERSTRAAT,WO,25/01/2012,14.00,VR,10/02/2012,19.00,2012,2,DO,12.00-17.59,DAMES,FIETS,BATAVUS,SHIMAVO,ZWART
2012366997-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,ROCHUSSENSTRAAT,VR,01/06/2012,18.00,ZO,03/06/2012,10.15,2012,6,ZA,12.00-17.59,DAMES,FIETS,BATAVUS,.,GROEN
2012565782-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,HEEMRAADSPLEIN,DI,20/11/2012,19.00,DI,20/11/2012,20.45,2012,11,DI,18.00-23.59,DAMES,FIETS,SPARTA,ITHAKA,GROEN
2013152306-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,SCHONEBERGERWEG,DO,09/05/2013,15.00,DO,09/05/2013,17.00,2013,5,DO,12.00-17.59,CROSS,FIETS,ONBEKEND,.,ZWART
2011217101-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,BEUKELSDIJK,DO,07/07/2011,23.00,ZA,09/07/2011,14.00,2011,7,VR,18.00-23.59,DAMES,FIETS,TREK,L300-BLX-MID-50,GRIJS
2012302020-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,MATHENESSERLAAN,DO,02/02/2012,11.00,MA,02/04/2012,14.00,2012,3,ZA,12.00-17.59,.,,.,,
2013090457-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,S-GRAVENDIJKWAL,WO,20/03/2013,18.30,DO,21/03/2013,03.00,2013,3,WO,18.00-23.59,RACE,FIETS,RALEIGH,.,WIT
2011120616-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,HEEMRAADSSINGEL,DI,19/04/2011,10.00,DI,19/04/2011,17.09,2011,4,DI,12.00-17.59,DAMES,FIETS,ONBEKEND,.,BLAUW
2011032003-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,BURGEMEESTER-MEINESZLAAN,ZA,29/01/2011,21.00,ZO,30/01/2011,01.30,2011,1,ZA,18.00-23.59,VOUW,FIETS,DAHON,HELIOS,ZILVERKLEURIG
2012381539-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,19-DIJKZIGT,ROCHUSSENSTRAAT,ZA,16/06/2012,16.30,ZO,17/06/2012,13.30,2012,6,ZO,00.00-05.59,DAMES,FIETS,BATAVUS,O.DUTCH-DR--ZWA,ZWART
2011188535-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,HUGO-MOLENAARSTRAAT,DI,14/06/2011,17.00,ZO,19/06/2011,10.00,2011,6,VR,00.00-05.59,ATB,FIETS,BATAVUS,B1-CYBER,GEEL
2012517466-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,HEEMRAADSSINGEL,WO,24/10/2012,18.00,WO,24/10/2012,23.00,2012,10,WO,18.00-23.59,OPOE,FIETS,ONBEKEND,OPOEFIETS,ZWART
2013099531-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,HEEMRAADSSINGEL,ZO,01/04/2012,20.00,DI,02/04/2013,08.30,2012,10,MA,12.00-17.59,DAMES,FIETS,GYTANE,0,ZWART
2012406447-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,SCHIETBAANLAAN,ZO,08/07/2012,16.00,MA,09/07/2012,13.00,2012,7,MA,00.00-05.59,HEREN,FIETS,BATAVUS,CAYUCA,MEERKLEURIG
2013172009-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,GERRIT-VAN-DE-LINDESTR,MA,03/06/2013,18.00,MA,03/06/2013,18.15,2013,6,MA,18.00-23.59,0,ACCU,MOTOROLA,LION,ZWART
2011300570-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,ESSENBURGSINGEL,ZO,18/09/2011,22.00,MA,19/09/2011,07.15,2011,9,MA,00.00-05.59,DAMES,FIETS,GAZELLE,PRIMEUR,BLAUW
2012419293-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,JAGTHUISSTRAAT,DO,05/07/2012,15.00,VR,06/07/2012,16.15,2012,7,VR,00.00-05.59,KINDER,FIETS,ONBEKEND,BEINN-20,BLAUW
2012244943-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,HEEMRAADSSINGEL,DI,31/01/2012,15.30,DI,31/01/2012,16.40,2012,1,DI,12.00-17.59,OPOE,FIETS,BSP,EXPORT-(OMAFIET,ZWART
2013171920-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,BEUKELSDIJK,MA,03/06/2013,20.30,DI,04/06/2013,03.00,2013,6,MA,18.00-23.59,RACE,FIETS,GAZELLE,.,WIT
2012413454-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,DUIVENVOORDESTRAAT,DI,17/07/2012,22.30,DI,17/07/2012,23.45,2012,7,DI,18.00-23.59,SPORT,FIETS,CEMBIO,.,GRIJS
2012466655-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,MATHENESSERLAAN,ZO,02/09/2012,14.00,ZO,02/09/2012,15.54,2012,9,ZO,12.00-17.59,DAMES,FIETS,GAZELLE,PUNTA,GROEN
2011351051-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,19-DIJKZIGT,ROCHUSSENSTRAAT,ZO,25/09/2011,12.00,MA,03/10/2011,21.00,2011,9,DO,12.00-17.59,DAMES,FIETS,ONBEKEND,.,ROOD
2013177870-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,VAN-CITTERSSTRAAT,ZO,26/05/2013,20.00,MA,27/05/2013,08.00,2013,5,MA,00.00-05.59,DAMES,FIETS,ON-THE-ROAD,0,ZWART
2012508856-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,S-GRAVENDIJKWAL,WO,10/10/2012,15.39,WO,10/10/2012,15.40,2012,10,WO,12.00-17.59,DAMES,FIETS,CORTINA,URBAN-D56-7V,ZWART
2013092282-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,CLAES-DE-VRIESELAAN,ZA,23/03/2013,17.00,ZO,24/03/2013,12.00,2013,3,ZO,00.00-05.59,DAMES,FIETS,TREK,DUBLIN,ZWART
2012355327-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,BURGEMEESTER-MEINESZLAAN,MA,21/05/2012,19.00,DI,22/05/2012,08.00,2012,5,DI,00.00-05.59,DAMES,FIETS,GIANT,METRO-CS2,GROEN
2012497711-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,MATHENESSERLAAN,VR,05/10/2012,09.50,VR,05/10/2012,11.35,2012,10,VR,06.00-11.59,OPOE,FIETS,ON-THE-ROAD,OMAFIETS,ROOD
2012441193-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,BEATRIJSSTRAAT,ZA,11/08/2012,20.00,ZO,12/08/2012,12.00,2012,8,ZO,00.00-05.59,BAK,FIETS,BABBOE,BIG,ZWART
2011109169-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,BURG-MEINESZPLEIN,VR,25/03/2011,22.35,MA,28/03/2011,08.11,2011,3,ZO,00.00-05.59,OPOE,FIETS,LIMIT,CLASSIC-OMA-28,ZWART
2011327009-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,NIEUWE-BINNENWEG,ZA,29/10/2011,16.45,ZA,29/10/2011,21.45,2011,10,ZA,18.00-23.59,DAMES,FIETS,SPARTA,DAMESFIETS,GROEN
2011354803-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,S-GRAVENDIJKWAL,DO,24/11/2011,06.30,DO,24/11/2011,08.00,2011,11,DO,06.00-11.59,BAK,FIETS,REDY,BAKFIETS-LANG-T,ORANJE
2012386740-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,ESSENBURGSINGEL,VR,08/06/2012,18.00,MA,18/06/2012,21.00,2012,6,WO,18.00-23.59,HEREN,FIETS,SPARTA,STYLER-H61-2VRN,ZWART
2012473930-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,BURGEMEESTER-MEINESZLAAN,DO,06/09/2012,22.30,VR,07/09/2012,11.00,2012,9,VR,00.00-05.59,OPOE,FIETS,PELIKAAN,73152,ZWART
2011359173-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,MATHENESSERPLEIN,DO,01/12/2011,13.30,DO,01/12/2011,13.45,2011,12,DO,12.00-17.59,HEREN,FIETS,BACO,BACK-ON-DE-THE,BLAUW
2012374333-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,GRAAF-FLORISSTRAAT,DO,31/05/2012,20.00,VR,01/06/2012,08.00,2012,6,VR,00.00-05.59,OPOE,FIETS,BSP,METROPOLIS-DS51,ZWART
2012356032-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,TIDEMANSTRAAT,MA,21/05/2012,23.00,DI,22/05/2012,08.30,2012,5,DI,00.00-05.59,DAMES,FIETS,ONBEKEND,REDY-URBAN-28-I,MEERKLEURIG
2011221636-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,ESSENBURGSINGEL,DI,19/07/2011,21.00,VR,22/07/2011,13.00,2011,7,DO,00.00-05.59,OPOE,FIETS,ONBEKEND,OMAFIETS,ZWART
2013001869-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,ZWAERDECROONSTRAAT,DI,01/01/2013,00.30,DI,01/01/2013,10.00,2013,1,DI,00.00-05.59,DAMES,FIETS,GAZELLE,TOER-POPULAIR,ZWART
2012424102-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,ADRIEN-MILDERSSTRAAT,WO,25/07/2012,23.00,VR,27/07/2012,09.00,2012,7,DO,12.00-17.59,0,FIETS,BATAVUS,P.BIKE-DEL-UN3,ONBEKEND
2011347536-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,HEEMRAADSSINGEL,DI,15/11/2011,22.15,WO,16/11/2011,07.40,2011,11,WO,00.00-05.59,DAMES,FIETS,BSP,OMA-EXPORT,GRIJS
2011144288-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,HUGO-MOLENAARSTRAAT,ZO,08/05/2011,22.00,MA,09/05/2011,10.00,2011,5,MA,00.00-05.59,VOUW,FIETS,DAHON,VITESSE-D3-OF-D,BLAUW
2012386593-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,BEUKELSDIJK,WO,20/06/2012,17.00,WO,20/06/2012,18.00,2012,6,WO,12.00-17.59,DAMES,FIETS,GIANT,TRIPLE-X-CS-2,ZWART
2012293913-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,BEUKELSDIJK,MA,26/03/2012,08.45,MA,26/06/2012,12.00,2012,5,VR,06.00-11.59,DAMES,FIETS,GAZELLE,OMA,ZWART
2013160570-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,WITTE-VAN-HAEMSTEDESTR,ZO,26/05/2013,19.30,ZO,26/05/2013,19.32,2013,5,ZO,18.00-23.59,ELEKTRISCHE,FIETS,PEUGEOT,E-CITY,WIT
2012504123-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,HEEMRAADSSINGEL,VR,12/10/2012,09.30,VR,12/10/2012,11.00,2012,10,VR,06.00-11.59,DAMES,FIETS,BSP,METROPOLIS-DAME,ZWART
2013002722-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,ROCHUSSENSTRAAT,MA,31/12/2012,21.30,DI,01/01/2013,12.00,2013,1,DI,00.00-05.59,DAMES,FIETS,HEMA,OPOEFIETS,ZWART
2012503485-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,ESSENBURGSINGEL,DI,09/10/2012,03.00,WO,10/10/2012,08.00,2012,10,DI,12.00-17.59,OPOE,FIETS,GAZELLE,TOER.POP.-LTD-T,ONBEKEND
2012534719-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,JOHANNES-DE-VOUPLEIN,DO,08/11/2012,22.30,VR,09/11/2012,08.30,2012,11,VR,00.00-05.59,DAMES,FIETS,GAZELLE,MOEDER-FIETS-ME,ORANJE
2013141382-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,ALEIDISSTRAAT,MA,06/05/2013,14.05,MA,06/05/2013,15.15,2013,5,MA,12.00-17.59,SPORT,FIETS,GIANT,EXPEDITION--AT,BEIGE
2011231811-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,DE-JAGERSTRAAT,MA,01/08/2011,18.00,MA,01/08/2011,20.00,2011,8,MA,18.00-23.59,DAMES,FIETS,CAPRI,VICTORIA,GRIJS
2012552283-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,25-MIDDELLAND,VOLMARIJNSTRAAT,ZA,24/11/2012,19.45,ZO,25/11/2012,00.45,2012,11,ZA,18.00-23.59,HEREN,FIETS,PUCH,CRUNCH,ZWART
2012203955-1,DISTRICT-3,NW-WESTEN/MIDDELLAND,ROTTERDAM,24-NIEUWE-WESTEN,AELBRECHTSKADE,ZA,31/12/2011,23.00,ZO,01/01/2012,08.00,2012,1,ZO,00.00-05.59,HEREN,FIETS,JOHNNY-LOCO,BEACH-CRUISER-S,ZWART
